date,stock_value,cash,total_value,daily_return,benchmark_return,week,month
2025-06-11,1023642.4539489746,-899939.2,123703.25394897466,0.039186395962923726,-0.002743888954607865,2025-06-09/2025-06-15,2025-06
2025-06-12,1021693.5716400146,-899939.2,121754.3716400147,-0.01575449510619853,0.0038224199557175265,2025-06-09/2025-06-15,2025-06
2025-06-13,1015822.9458847046,-899939.2,115883.74588470464,-0.0482169607237386,-0.011296379879250695,2025-06-09/2025-06-15,2025-06
2025-06-14,1015822.9458847046,-899939.2,115883.74588470464,0.0,,2025-06-09/2025-06-15,2025-06
2025-06-15,1015822.9458847046,-899939.2,115883.74588470464,0.0,,2025-06-09/2025-06-15,2025-06
2025-06-16,1013587.290145874,-899939.2,113648.09014587407,-0.019292228791558674,0.009392659896159117,2025-06-16/2025-06-22,2025-06
2025-06-17,1006255.0281524658,-899939.2,106315.82815246587,-0.0645172477953374,-0.008352184790166306,2025-06-16/2025-06-22,2025-06
2025-06-18,1000053.1804504395,-899939.2,100113.9804504395,-0.058334189836083405,-0.0003092402101070313,2025-06-16/2025-06-22,2025-06
2025-06-19,1003314.9680786133,-899939.2,103375.76807861333,0.03258074060683813,,2025-06-16/2025-06-22,2025-06
2025-06-20,998104.9957275391,-899939.2,98165.79572753911,-0.050398390724528674,-0.002178658486505891,2025-06-16/2025-06-22,2025-06
2025-06-21,998104.9957275391,-899939.2,98165.79572753911,0.0,,2025-06-16/2025-06-22,2025-06
2025-06-22,998104.9957275391,-899939.2,98165.79572753911,0.0,,2025-06-16/2025-06-22,2025-06
2025-06-23,985068.3778915405,-899939.2,85129.17789154057,-0.13280203903385956,0.009606504133156335,2025-06-23/2025-06-29,2025-06
2025-06-24,988004.7559432983,-899939.2,88065.55594329839,0.03449320344076301,0.01112172017970181,2025-06-23/2025-06-29,2025-06
2025-06-25,975084.2657852173,-899939.2,75145.06578521733,-0.14671445628981217,-3.2861029504172024e-06,2025-06-23/2025-06-29,2025-06
2025-06-26,969411.4218597412,-899939.2,69472.22185974126,-0.07549190177955833,0.008020121275230219,2025-06-23/2025-06-29,2025-06
2025-06-27,978781.3134841919,-899939.2,78842.11348419194,0.1348724910996475,0.005218970885222163,2025-06-23/2025-06-29,2025-06
2025-06-28,978781.3134841919,-899939.2,78842.11348419194,0.0,,2025-06-23/2025-06-29,2025-06
2025-06-29,978781.3134841919,-899939.2,78842.11348419194,0.0,,2025-06-23/2025-06-29,2025-06
2025-06-30,979108.435546875,-899939.2,79169.23554687505,0.004149077798994982,0.005164427424532603,2025-06-30/2025-07-06,2025-06
2025-07-01,975717.2060852051,-899939.2,75778.00608520512,-0.042835192713993275,-0.001118531087121899,2025-06-30/2025-07-06,2025-07
2025-07-02,980711.7046127319,-899939.2,80772.50461273198,0.06590960603939644,0.004745096791088033,2025-06-30/2025-07-06,2025-07
2025-07-03,983488.9527816772,-899939.2,83549.75278167729,0.03438358364967109,0.008338955206607324,2025-06-30/2025-07-06,2025-07
2025-07-04,983170.7635879517,-899939.2,83231.5635879517,-0.0038083798351509213,,2025-06-30/2025-07-06,2025-07
2025-07-05,983170.7635879517,-899939.2,83231.5635879517,0.0,,2025-06-30/2025-07-06,2025-07
2025-07-06,983170.7635879517,-899939.2,83231.5635879517,0.0,,2025-06-30/2025-07-06,2025-07
2025-07-07,981933.2808303833,-899939.2,81994.08083038335,-0.01486795038111588,-0.007862297279128794,2025-07-07/2025-07-13,2025-07
2025-07-08,990548.369720459,-899939.2,90609.16972045903,0.10506964408683661,-0.0007158868810946961,2025-07-07/2025-07-13,2025-07
2025-07-09,990402.1205749512,-899939.2,90462.92057495122,-0.001614065617850935,0.0060621034026635545,2025-07-07/2025-07-13,2025-07
2025-07-10,1000088.2368545532,-899939.2,100149.03685455327,0.10707277874780541,0.0027462050044453346,2025-07-07/2025-07-13,2025-07
2025-07-11,993516.1767425537,-899939.2,93576.97674255376,-0.06562279896454859,-0.0032975229626984737,2025-07-07/2025-07-13,2025-07
2025-07-12,993516.1767425537,-899939.2,93576.97674255376,0.0,,2025-07-07/2025-07-13,2025-07
2025-07-13,993516.1767425537,-899939.2,93576.97674255376,0.0,,2025-07-07/2025-07-13,2025-07
2025-07-14,992077.6751785278,-899939.2,92138.47517852788,-0.015372387675907095,0.001407413809457303,2025-07-14/2025-07-20,2025-07
2025-07-15,987469.355392456,-899939.2,87530.1553924561,-0.050015151402741154,-0.003956298214731202,2025-07-14/2025-07-20,2025-07
2025-07-16,989384.6737976074,-899939.2,89445.47379760747,0.02188181200597339,0.003193657417327689,2025-07-14/2025-07-20,2025-07
2025-07-17,993905.3819580078,-899939.2,93966.18195800786,0.050541497165408344,0.00537376740890938,2025-07-14/2025-07-20,2025-07
2025-07-18,989473.1586456299,-899939.2,89533.95864562993,-0.04716828139679685,-9.048620868445933e-05,2025-07-14/2025-07-20,2025-07
2025-07-19,989473.1586456299,-899939.2,89533.95864562993,0.0,,2025-07-14/2025-07-20,2025-07
2025-07-20,989473.1586456299,-899939.2,89533.95864562993,0.0,,2025-07-14/2025-07-20,2025-07
2025-07-21,985706.0073471069,-899939.2,85766.80734710698,-0.04207511156111288,0.001399134882868358,2025-07-21/2025-07-27,2025-07
2025-07-22,989224.9349517822,-899939.2,89285.73495178227,0.04102901476131482,0.0006375316336257875,2025-07-21/2025-07-27,2025-07
2025-07-23,1005216.0983886719,-899939.2,105276.89838867192,0.17910098903845606,0.007811886951519131,2025-07-21/2025-07-27,2025-07
2025-07-24,1012885.6499633789,-899939.2,112946.44996337895,0.07285123034677365,0.0006982236416543941,2025-07-21/2025-07-27,2025-07
2025-07-25,1009780.4127502441,-899939.2,109841.21275024419,-0.027493004110723196,0.00397432777929585,2025-07-21/2025-07-27,2025-07
2025-07-26,1009780.4127502441,-899939.2,109841.21275024419,0.0,,2025-07-21/2025-07-27,2025-07
2025-07-27,1009780.4127502441,-899939.2,109841.21275024419,0.0,,2025-07-21/2025-07-27,2025-07
2025-07-28,1009655.3921661377,-899939.2,109716.19216613774,-0.0011381937705906564,0.00017685810881817865,2025-07-28/2025-08-03,2025-07
2025-07-29,988605.6602783203,-899939.2,88666.46027832036,-0.19185620164380868,-0.002959442388724254,2025-07-28/2025-08-03,2025-07
2025-07-30,972742.9541778564,-899939.2,72803.75417785649,-0.17890311681183035,-0.0012494327466496813,2025-07-28/2025-08-03,2025-07
2025-07-31,964449.4238433838,-899939.2,64510.223843383836,-0.11391624550310842,-0.0036948193411530106,2025-07-28/2025-08-03,2025-07
2025-08-01,955300.0657806396,-899939.2,55360.865780639695,-0.1418280315529009,-0.015992133140148468,2025-07-28/2025-08-03,2025-08
2025-08-02,955300.0657806396,-899939.2,55360.865780639695,0.0,,2025-07-28/2025-08-03,2025-08
2025-08-03,955300.0657806396,-899939.2,55360.865780639695,0.0,,2025-07-28/2025-08-03,2025-08
2025-08-04,961968.4450836182,-899939.2,62029.24508361821,0.12045294467397083,0.01473710033091602,2025-08-04/2025-08-10,2025-08
2025-08-05,966145.2257995605,-899939.2,66206.0257995606,0.06733566901083354,-0.004857865996303334,2025-08-04/2025-08-10,2025-08
2025-08-06,959436.2810974121,-899939.2,59497.081097412156,-0.10133435168665517,0.007281907295092482,2025-08-04/2025-08-10,2025-08
2025-08-07,969486.5349273682,-899939.2,69547.33492736821,0.16892011582049182,-0.0007974800154801898,2025-08-04/2025-08-10,2025-08
2025-08-08,968554.3502883911,-899939.2,68615.15028839116,-0.013403599720256398,0.007799715348974834,2025-08-04/2025-08-10,2025-08
2025-08-09,968554.3502883911,-899939.2,68615.15028839116,0.0,,2025-08-04/2025-08-10,2025-08
2025-08-10,968554.3502883911,-899939.2,68615.15028839116,0.0,,2025-08-04/2025-08-10,2025-08
2025-08-11,970254.4757614136,-899939.2,70315.27576141362,0.02477769801387586,-0.0025041278217863283,2025-08-11/2025-08-17,2025-08
2025-08-12,973853.1059570312,-899939.2,73913.9059570313,0.051178497938743295,0.01134543584661274,2025-08-11/2025-08-17,2025-08
2025-08-13,969427.5804290771,-899939.2,69488.3804290772,-0.05987405848267324,0.0032300788824048965,2025-08-11/2025-08-17,2025-08
2025-08-14,963322.9365310669,-899939.2,63383.73653106694,-0.08785129053685337,0.00030309080129242716,2025-08-11/2025-08-17,2025-08
2025-08-15,948145.3479919434,-899939.2,48206.147991943406,-0.23945556651877697,-0.0028971350972291088,2025-08-11/2025-08-17,2025-08
2025-08-16,948145.3479919434,-899939.2,48206.147991943406,0.0,,2025-08-11/2025-08-17,2025-08
2025-08-17,948145.3479919434,-899939.2,48206.147991943406,0.0,,2025-08-11/2025-08-17,2025-08
2025-08-18,953880.6557006836,-899939.2,53941.45570068364,0.11897461107447871,-0.00010076318078544588,2025-08-18/2025-08-24,2025-08
2025-08-19,964329.536567688,-899939.2,64390.336567688035,0.19370780286287248,-0.005858103118756786,2025-08-18/2025-08-24,2025-08
2025-08-20,967992.4684906006,-899939.2,68053.26849060063,0.05688636087593779,-0.0024316693228262354,2025-08-18/2025-08-24,2025-08
2025-08-21,971063.6809844971,-899939.2,71124.48098449712,0.04512953693503596,-0.004004181529308926,2025-08-18/2025-08-24,2025-08
2025-08-22,979695.333076477,-899939.2,79756.1330764771,0.12135979022274213,0.015186444876893468,2025-08-18/2025-08-24,2025-08
2025-08-23,979695.333076477,-899939.2,79756.1330764771,0.0,,2025-08-18/2025-08-24,2025-08
2025-08-24,979695.333076477,-899939.2,79756.1330764771,0.0,,2025-08-18/2025-08-24,2025-08
2025-08-25,971449.2198791504,-899939.2,71510.01987915044,-0.10339158732055842,-0.004266385548063467,2025-08-25/2025-08-31,2025-08
2025-08-26,960549.7136077881,-899939.2,60610.51360778813,-0.15241928739192223,0.004133995191134998,2025-08-25/2025-08-31,2025-08
2025-08-27,964010.8727416992,-899939.2,64071.672741699265,0.05710492995173033,0.0023909843081744153,2025-08-25/2025-08-31,2025-08
2025-08-28,964636.0619812012,-899939.2,64696.86198120122,0.009757654400913918,0.0031567194195349924,2025-08-25/2025-08-31,2025-08
2025-08-29,956881.2777633667,-899939.2,56942.077763366746,-0.1198633748277893,-0.00639818429357164,2025-08-25/2025-08-31,2025-08
2025-08-30,956881.2777633667,-899939.2,56942.077763366746,0.0,,2025-08-25/2025-08-31,2025-08
2025-08-31,956881.2777633667,-899939.2,56942.077763366746,0.0,,2025-08-25/2025-08-31,2025-08
2025-09-01,956871.9810028076,-899939.2,56932.781002807664,-0.0001632669710036616,,2025-09-01/2025-09-07,2025-09
2025-09-02,947251.1331481934,-899939.2,47311.933148193406,-0.16898608648925484,-0.006922279936861564,2025-09-01/2025-09-07,2025-09
2025-09-03,948166.1825408936,-899939.2,48226.9825408936,0.019340773707851255,0.0051000736279842585,2025-09-01/2025-09-07,2025-09
2025-09-04,960236.3962020874,-899939.2,60297.19620208745,0.2502792632933033,0.008346486409699372,2025-09-01/2025-09-07,2025-09
2025-09-05,961278.0192184448,-899939.2,61338.81921844487,0.017274816773675372,-0.003165152978388819,2025-09-01/2025-09-07,2025-09
2025-09-06,961278.0192184448,-899939.2,61338.81921844487,0.0,,2025-09-01/2025-09-07,2025-09
2025-09-07,961278.0192184448,-899939.2,61338.81921844487,0.0,,2025-09-01/2025-09-07,2025-09
2025-09-08,960969.5475845337,-899939.2,61030.34758453374,-0.005028979002882017,0.0021059789159529885,2025-09-08/2025-09-14,2025-09
2025-09-09,955781.2311935425,-899939.2,55842.03119354253,-0.08501207344108308,0.0026881536531127015,2025-09-08/2025-09-14,2025-09
2025-09-10,957263.7764663696,-899939.2,57324.576466369675,0.026548913804528507,0.002983469943562689,2025-09-08/2025-09-14,2025-09
2025-09-11,955580.2164611816,-899939.2,55641.01646118169,-0.029368904385637662,0.008485890387959882,2025-09-08/2025-09-14,2025-09
2025-09-12,959082.5032119751,-899939.2,59143.303211975144,0.06294433447736969,-0.00048276131466740146,2025-09-08/2025-09-14,2025-09
2025-09-13,959082.5032119751,-899939.2,59143.303211975144,0.0,,2025-09-08/2025-09-14,2025-09
2025-09-14,959082.5032119751,-899939.2,59143.303211975144,0.0,,2025-09-08/2025-09-14,2025-09
2025-09-15,964351.4468383789,-899939.2,64412.24683837895,0.08908774688352161,0.004706619226962694,2025-09-15/2025-09-21,2025-09
2025-09-16,962303.8633041382,-899939.2,62364.66330413823,-0.03178873016770323,-0.0012879303382402618,2025-09-15/2025-09-21,2025-09
2025-09-17,963593.1021957397,-899939.2,63653.90219573979,0.020672586418277294,-0.0009701681605103207,2025-09-15/2025-09-21,2025-09
2025-09-18,970081.6675033569,-899939.2,70142.46750335698,0.1019350752081849,0.004789119185128365,2025-09-15/2025-09-21,2025-09
2025-09-19,963799.998550415,-899939.2,63860.798550415086,-0.08955585933216925,0.004885418870829605,2025-09-15/2025-09-21,2025-09
2025-09-20,963799.998550415,-899939.2,63860.798550415086,0.0,,2025-09-15/2025-09-21,2025-09
2025-09-21,963799.998550415,-899939.2,63860.798550415086,0.0,,2025-09-15/2025-09-21,2025-09
2025-09-22,952029.9249572754,-899939.2,52090.72495727544,-0.1843082745645238,0.004410046474333074,2025-09-22/2025-09-28,2025-09
2025-09-23,955784.5147476196,-899939.2,55845.314747619675,0.07207789473891446,-0.005502159197012135,2025-09-22/2025-09-28,2025-09
2025-09-24,951393.0127334595,-899939.2,51453.81273345952,-0.07863689253085171,-0.002846617843333288,2025-09-22/2025-09-28,2025-09
2025-09-25,935775.5391693115,-899939.2,35836.33916931157,-0.303524126483093,-0.0050090613431266195,2025-09-22/2025-09-28,2025-09
2025-09-26,940132.12109375,-899939.2,40192.92109375005,0.12156883279442887,0.005901836747171263,2025-09-22/2025-09-28,2025-09
2025-09-27,940132.12109375,-899939.2,40192.92109375005,0.0,,2025-09-22/2025-09-28,2025-09
2025-09-28,940132.12109375,-899939.2,40192.92109375005,0.0,,2025-09-22/2025-09-28,2025-09
2025-09-29,941249.591293335,-899939.2,41310.39129333501,0.027802661990614208,0.00263554421636214,2025-09-29/2025-10-05,2025-09
2025-09-30,933075.8636474609,-899939.2,33136.663647460984,-0.1978612980892478,0.0040908483833717035,2025-09-29/2025-10-05,2025-09
2025-10-01,941716.668762207,-899939.2,41777.46876220708,0.2607626768547102,0.003399920834961989,2025-09-29/2025-10-05,2025-10
2025-10-02,941968.5193252563,-899939.2,42029.319325256394,0.006028382535160803,0.0006183547238911569,2025-09-29/2025-10-05,2025-10
2025-10-03,949108.2126617432,-899939.2,49169.01266174321,0.1698741129075676,6.551280273581206e-05,2025-09-29/2025-10-05,2025-10
2025-10-04,949108.2126617432,-899939.2,49169.01266174321,0.0,,2025-09-29/2025-10-05,2025-10
2025-10-05,949108.2126617432,-899939.2,49169.01266174321,0.0,,2025-09-29/2025-10-05,2025-10
2025-10-06,949452.9300003052,-899939.2,49513.73000030522,0.007010865581814407,0.0036465919796933033,2025-10-06/2025-10-12,2025-10
2025-10-07,944538.7658843994,-899939.2,44599.56588439946,-0.09924851381375366,-0.0038114057910215715,2025-10-06/2025-10-12,2025-10
2025-10-08,949043.0393981934,-899939.2,49103.839398193406,0.10099366270669252,0.0058276636405680815,2025-10-06/2025-10-12,2025-10
2025-10-09,954188.1728820801,-899939.2,54248.972882080125,0.1047806759500769,-0.002755570407195318,2025-10-06/2025-10-12,2025-10
2025-10-10,957520.6299209595,-899939.2,57581.42992095952,0.061428942555706856,-0.02711167321141361,2025-10-06/2025-10-12,2025-10
2025-10-11,957520.6299209595,-899939.2,57581.42992095952,0.0,,2025-10-06/2025-10-12,2025-10
2025-10-12,957520.6299209595,-899939.2,57581.42992095952,0.0,,2025-10-06/2025-10-12,2025-10
2025-10-13,947518.8847122192,-899939.2,47579.684712219285,-0.17369740943337741,0.015598671787557583,2025-10-13/2025-10-19,2025-10
2025-10-14,942535.3136901855,-899939.2,42596.11369018559,-0.10474157305110987,-0.0015643266604626893,2025-10-13/2025-10-19,2025-10
2025-10-15,952390.804145813,-899939.2,52451.604145813035,0.23137064867723378,0.004026001159503689,2025-10-13/2025-10-19,2025-10
2025-10-16,964433.0455093384,-899939.2,64493.845509338425,0.2295876658042435,-0.006294387099829435,2025-10-13/2025-10-19,2025-10
2025-10-17,960791.7376556396,-899939.2,60852.537655639695,-0.05645977263321167,0.0052707155502571545,2025-10-13/2025-10-19,2025-10
2025-10-18,960791.7376556396,-899939.2,60852.537655639695,0.0,,2025-10-13/2025-10-19,2025-10
2025-10-19,960791.7376556396,-899939.2,60852.537655639695,0.0,,2025-10-13/2025-10-19,2025-10
2025-10-20,976448.9261016846,-899939.2,76509.72610168462,0.25729721469707423,0.010672270853256949,2025-10-20/2025-10-26,2025-10
2025-10-21,972452.6496734619,-899939.2,72513.44967346196,-0.052232266822017315,3.2696450934288634e-05,2025-10-20/2025-10-26,2025-10
2025-10-22,966892.123298645,-899939.2,66952.92329864507,-0.07668268989900096,-0.005337539220865439,2025-10-20/2025-10-26,2025-10
2025-10-23,983338.5788116455,-899939.2,83399.37881164555,0.24564208256659215,0.0058273934429324825,2025-10-20/2025-10-26,2025-10
2025-10-24,978263.7123336792,-899939.2,78324.51233367925,-0.06085017119165492,0.00790242258787388,2025-10-20/2025-10-26,2025-10
2025-10-25,978263.7123336792,-899939.2,78324.51233367925,0.0,,2025-10-20/2025-10-26,2025-10
2025-10-26,978263.7123336792,-899939.2,78324.51233367925,0.0,,2025-10-20/2025-10-26,2025-10
2025-10-27,981787.8525695801,-899939.2,81848.65256958012,0.04499409100547336,0.012290050865671143,2025-10-27/2025-11-02,2025-10
2025-10-28,987374.8627700806,-899939.2,87435.66277008061,0.06826025872265795,0.0022879438603986557,2025-10-27/2025-11-02,2025-10
2025-10-29,980822.3162231445,-899939.2,80883.11622314458,-0.07494134932294738,-4.3578255173426506e-05,2025-10-27/2025-11-02,2025-10
2025-10-30,962294.50050354,-899939.2,62355.300503540086,-0.22906901445895067,-0.00990481243951924,2025-10-27/2025-11-02,2025-10
2025-10-31,957392.5005950928,-899939.2,57453.30059509282,-0.07861400504627458,0.0026179217059763005,2025-10-27/2025-11-02,2025-10
2025-11-01,957392.5005950928,-899939.2,57453.30059509282,0.0,,2025-10-27/2025-11-02,2025-11
2025-11-02,957392.5005950928,-899939.2,57453.30059509282,0.0,,2025-10-27/2025-11-02,2025-11
2025-11-03,958231.9968566895,-899939.2,58292.7968566895,0.014611802157601161,0.0017207127269924793,2025-11-03/2025-11-09,2025-11
2025-11-04,950724.9971923828,-899939.2,50785.79719238286,-0.1287809140941084,-0.011736830084583816,2025-11-03/2025-11-09,2025-11
2025-11-05,949621.3015823364,-899939.2,49682.10158233647,-0.021732367533100927,0.0036535556982648654,2025-11-03/2025-11-09,2025-11
2025-11-06,941840.301399231,-899939.2,41901.101399231,-0.15661576171874048,-0.011178189042419073,2025-11-03/2025-11-09,2025-11
2025-11-07,931639.7997817993,-899939.2,31700.599781799363,-0.2434423267360425,0.0012618418007710464,2025-11-03/2025-11-09,2025-11
2025-11-08,931639.7997817993,-899939.2,31700.599781799363,0.0,,2025-11-03/2025-11-09,2025-11
2025-11-09,931639.7997817993,-899939.2,31700.599781799363,0.0,,2025-11-03/2025-11-09,2025-11
2025-11-10,948037.3094406128,-899939.2,48098.10944061284,0.5172618111859186,0.01540101862170995,2025-11-10/2025-11-16,2025-11
2025-11-11,960953.1026000977,-899939.2,61013.9026000977,0.26853016282130815,0.002075350517340535,2025-11-10/2025-11-16,2025-11
2025-11-12,966020.3983917236,-899939.2,66081.19839172368,0.08305149442477822,0.0006295171887717999,2025-11-10/2025-11-16,2025-11
2025-11-13,963110.4974517822,-899939.2,63171.29745178227,-0.04403523257389741,-0.01655685496159698,2025-11-10/2025-11-16,2025-11
2025-11-14,950435.4989471436,-899939.2,50496.2989471436,-0.20064489753931858,-0.0005017255648851471,2025-11-10/2025-11-16,2025-11
2025-11-15,950435.4989471436,-899939.2,50496.2989471436,0.0,,2025-11-10/2025-11-16,2025-11
2025-11-16,950435.4989471436,-899939.2,50496.2989471436,0.0,,2025-11-10/2025-11-16,2025-11
2025-11-17,952836.5006713867,-899939.2,52897.300671386765,0.04754807331041011,-0.00916226617680782,2025-11-17/2025-11-23,2025-11
2025-11-18,935587.4001464844,-899939.2,35648.20014648442,-0.32608659243424754,,2025-11-17/2025-11-23,2025-11
